uni_id,name,url,country,region,a01_logo,a02_primary_nav,a03_nav_item_count,a04_search_bar,a05_language_toggle,a06_breadcrumb,a07_qs_badge,a09_national_rank,a11_accreditation,a12_accred_count,a13_achievements,a14_stats_block,a15_stat_item_count,a16_notice_board,a17_notice_timestamp,a20_news_events,a21_calendar_link,a22_admission_notice,a23_upcoming_events,a24_event_count,a25_event_images,a26_event_captions,a27_event_datetime,a28_contests,a29_video_content,a30_image_gallery,a31_social_feed_embed,a32_vision_mission,a33_about_blurb,a34_department_links,a35_faculty_link,a36_research_highlight,a37_programs_listing,a38_scholarship,a39_library_link,a40_career_link,a41_alumni_link,a42_faq_link,a43_contact_link,a44_student_portal,a45_prospectus,a46_admissions_policy,a47_footer_contact,a48_footer_sitemap,a49_copyright_line,a50_social_links,a51_quick_links,a53_contrast_ratio,a53_contrast_ratio_was_missing,a54_banner_carousel,a57_logo_prominence,a58_live_chat,a59_feedback_form,a60_trust_seal,a61_testimonials,a63_mobile_score,a65_https,a66_broken_links,a67_gzip,a69_title_meta,a70_favicon,a71_sitemap_robots,a72_alt_text_pct,a72_alt_text_pct_was_missing,a73_accessible_design,a74_a11y_toggle,a75_bookmark,broken_links_log,load_time_z_region,notice_recency_days,notice_recency_days_was_missing,website_score,grade
3135,Palacky University Olomouc,https://www.upol.cz,Czechia,Eastern & Southern Europe,1,1,1,1,0,0,1,1,0,0,1,1,4,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,7.59,0,1,0,0,0,0,0,75,1,0,0,1,1,0,58.7,0,1,1,0,0.0,-1.0852829938163704,3650.0,1,66.45,B
2106,University of Groningen,https://www.rug.nl,Netherlands,Western & Northern Europe,1,1,6,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,10.37,0,0,1,0,0,0,0,50,1,0,1,1,1,0,7.1,0,1,1,0,0.0,0.6955740609474923,3650.0,1,66.4,B
4153,Universiti Sains Malaysia,https://www.usm.my,Malaysia,Asia (East & Southeast),1,1,2,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,5.15,0,1,1,0,0,0,1,90,1,0,0,1,1,0,14.3,0,1,0,0,0.0,-0.7712647452538373,0.0,0,66.38,B
1182,Instituto Tecnologico y de Estudios Superiores de Monterrey (Tecnologico de Monterrey),https://tec.mx,United States,North America,1,1,4,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,15.43,0,1,0,1,0,0,0,100,1,0,1,1,1,1,87.1,0,1,0,0,0.0,2.1250457512426513,3650.0,1,66.37,B
3119,University of Patras,https://www.upatras.gr,Greece,Eastern & Southern Europe,1,1,9,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,19.26,0,1,1,0,0,0,0,75,1,0,1,0,1,0,91.3,0,1,1,0,0.0,0.1817464718742018,3650.0,1,66.33,B
1045,University of Miami,https://www.miami.edu,United States,North America,1,1,2,1,0,0,0,1,1,1,0,1,2,1,0,1,1,1,1,5,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,20.82,0,1,0,1,0,0,0,75,1,0,1,1,1,1,91.5,0,1,1,0,0.0,0.835452962983286,3650.0,1,66.31,B
4151,Universiti Kebangsaan Malaysia,https://www.ukm.my,Malaysia,Asia (East & Southeast),1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,12.63,0,1,0,0,0,0,1,90,1,0,0,0,0,0,7.1,0,1,0,0,0.0,-0.30792878496953957,3650.0,1,66.29,B
1175,Queen's University,https://www.queensu.ca,Canada,North America,1,1,3,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,15.28,0,1,0,1,0,0,0,90,1,0,1,1,1,1,29.4,0,1,1,0,0.0,-0.021168110021128134,3650.0,1,66.29,B
3312,University of West Attica,https://www.uniwa.gr,Greece,Eastern & Southern Europe,1,1,5,1,1,1,0,0,1,1,1,1,4,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,19.43,0,1,1,1,0,1,1,90,1,0,1,1,1,0,68.4,0,1,0,0,0.0,-0.5417841391712133,3650.0,1,66.18,B
4194,University of the Philippines Diliman,https://upd.edu.ph,Philippines,Asia (East & Southeast),1,1,7,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,13,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,15.43,0,1,1,0,0,0,0,90,1,2,1,1,1,1,22.9,0,0,0,0,1.0986122886681098,-0.13355072109467833,380.0,0,66.16,B
1057,University of Connecticut,https://uconn.edu,United States,North America,0,1,8,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,2,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,19.02,0,1,0,0,0,0,0,75,1,0,1,1,1,1,100.0,0,1,1,0,0.0,0.4273408677429724,3650.0,1,66.1,B
1082,Arizona State University,https://www.asu.edu,United States,North America,1,1,6,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,17.58,0,1,1,0,0,1,0,100,1,0,1,0,1,1,93.8,0,1,1,0,0.0,-0.5554427768357312,3650.0,1,66.08,B
2055,Goethe University Frankfurt,https://www.goethe-university-frankfurt.de,Germany,Western & Northern Europe,1,1,5,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,11.71,0,1,1,0,0,1,0,100,1,0,1,1,1,0,59.3,0,1,1,0,0.0,-0.8212117215532468,156.0,0,65.94,B
2134,Karlstad University,https://www.kau.se,Sweden,Western & Northern Europe,1,1,4,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,21.0,0,1,1,1,0,0,0,75,1,0,1,1,1,0,100.0,0,1,1,0,0.0,-0.033356084887395374,0.0,0,65.67,B
3165,Yuriy Fedkovych Chernivtsi National University,https://www.chnu.edu.ua,Ukraine,Eastern & Southern Europe,1,1,7,1,1,0,0,0,0,0,1,1,2,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,16.48,0,1,1,0,0,0,0,100,1,0,1,1,1,1,100.0,0,1,0,0,0.0,-1.2773168673099788,4.0,0,65.65,B
1168,University of Toronto,https://www.utoronto.ca,Canada,North America,1,1,3,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,3,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,7.49,0,1,1,0,0,0,0,90,1,0,1,1,1,1,100.0,0,1,1,0,0.0,-1.282586662263904,0.0,0,65.63,B
2171,University of Jyvaskyla,https://www.jyu.fi,Finland,Western & Northern Europe,1,1,3,1,1,0,0,0,0,0,0,1,6,1,1,1,1,1,0,8,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,21.0,0,1,1,0,0,1,0,100,1,0,1,1,1,0,54.5,0,1,0,1,0.0,0.0020477079575461346,0.0,0,65.58,B
4023,South China University of Technology,https://www.scut.edu.cn,China,Asia (East & Southeast),1,1,2,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,12.21,0,1,1,0,0,0,0,75,1,2,0,0,0,0,0.0,0,0,0,0,1.0986122886681098,-0.5394964325087684,18.0,0,65.54,B
3164,Vinnytsia National Technical University,https://www.vntu.edu.ua,Ukraine,Eastern & Southern Europe,1,1,2,1,1,0,0,0,1,1,1,1,4,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,10.73,0,1,0,0,0,0,0,75,1,0,1,1,1,1,13.7,0,1,0,0,0.0,-0.14446032255850452,3650.0,1,65.53,B
3003,University of Bologna,https://www.unibo.it,Italy,Eastern & Southern Europe,1,1,2,1,1,0,0,0,1,0,1,1,2,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,12.63,0,1,1,1,0,0,0,100,1,0,1,0,0,0,54.2,0,1,1,0,0.0,-0.7442079050739909,3650.0,1,65.49,B
4078,Hitotsubashi University,https://www.hit-u.ac.jp,Japan,Asia (East & Southeast),1,1,6,1,0,0,0,0,0,0,1,1,10,1,0,1,0,1,1,2,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,21.0,0,1,1,0,0,0,0,50,1,0,0,1,1,0,14.1,0,0,0,0,0.0,-0.3061227981169805,3650.0,1,65.44,B
2095,Paris-Est Creteil University,https://www.u-pec.fr,France,Western & Northern Europe,1,1,4,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,16.3,0,1,1,0,0,0,0,75,1,0,1,1,1,0,47.9,0,1,1,1,0.0,1.851289654776193,3650.0,1,65.3,B
1077,University of Missouri,https://www.missouri.edu,United States,North America,1,1,7,1,0,0,0,0,0,0,0,1,6,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1.15,0,1,0,0,0,0,0,100,1,0,0,0,1,1,100.0,0,1,1,0,0.0,-1.1603601971919317,3650.0,1,65.19,B
3106,University of Minho,https://www.uminho.pt,Portugal,Eastern & Southern Europe,1,1,5,1,1,1,0,0,1,1,1,1,3,1,0,1,0,0,1,6,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,21.0,0,1,0,0,0,1,0,50,1,0,1,0,1,0,39.5,0,1,0,0,0.0,0.29424392761486057,3650.0,1,65.08,B
4117,Konkuk University,https://www.konkuk.ac.kr,South Korea,Asia (East & Southeast),1,1,7,0,0,0,0,1,1,1,1,1,3,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,12.63,0,1,1,0,0,0,0,50,1,0,0,1,0,1,63.6,0,1,0,0,0.0,4.061957402605666,3650.0,1,65.03,B
4075,Niigata University,https://www.niigata-u.ac.jp,Japan,Asia (East & Southeast),1,1,5,1,0,0,0,0,0,0,0,1,8,0,1,1,0,0,0,10,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,12.63,0,1,1,0,0,1,0,100,1,0,0,0,1,0,20.0,0,1,0,0,0.0,-0.2445185799241353,8.0,0,65.01,B
6322,University of Lima,https://www.ulima.edu.pe,Peru & Andes,Latin America & Africa,1,1,1,1,1,0,0,0,1,1,1,1,10,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,21.0,0,1,1,1,0,1,0,75,1,0,1,1,1,0,12.9,0,1,0,0,0.0,-0.429267112168441,3650.0,1,64.97,C
3178,University of Rijeka,https://www.uniri.hr,Balkans,Eastern & Southern Europe,1,1,9,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,21.0,0,1,0,1,0,1,0,75,1,2,1,1,1,0,100.0,0,1,1,0,1.0986122886681098,-0.9263892943864909,0.0,0,64.95,C
6153,Addis Ababa University,https://www.aau.edu.et,Sub-Saharan Africa,Latin America & Africa,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,20.01,0,0,0,1,0,0,0,90,1,0,1,1,1,0,95.9,0,1,0,0,0.0,-0.37316872697715164,1.0,0,64.91,C
4166,Gadjah Mada University,https://www.ugm.ac.id,Indonesia,Asia (East & Southeast),1,1,8,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,17.73,0,1,1,0,0,0,0,90,1,0,1,1,1,1,24.5,0,1,1,0,0.0,-1.7689721486897523,40.0,0,64.85,C
4007,Nanjing University,https://www.nju.edu.cn,China,Asia (East & Southeast),1,1,9,1,0,0,0,1,0,0,1,1,10,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,12.63,0,1,0,0,0,0,0,75,1,0,1,0,1,0,0.0,0,0,0,0,0.0,0.29226084569756056,2.0,0,64.84,C
1016,University of Michigan,https://www.umich.edu,United States,North America,1,1,9,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,2,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,18.26,0,0,0,0,0,0,0,75,1,0,1,1,1,1,100.0,0,1,0,0,0.0,-1.5547995014241942,3650.0,1,64.82,C
4171,Diponegoro University,https://www.undip.ac.id,Indonesia,Asia (East & Southeast),1,1,2,1,1,0,0,1,0,0,1,1,6,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,12.63,0,1,1,0,0,0,0,90,1,0,1,0,1,1,63.2,0,1,0,0,0.0,-1.8329843493526758,16.0,0,64.8,C
3198,Matej Bel University,https://www.umb.sk,Bulgaria & Slovakia,Eastern & Southern Europe,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,14.25,0,1,1,0,0,0,0,75,1,0,1,1,1,0,87.5,0,1,0,0,0.0,0.6758037695377956,3650.0,1,64.67,C
4126,National Yang Ming Chiao Tung University,https://www.nycu.edu.tw,Taiwan,Asia (East & Southeast),1,1,10,1,0,0,0,1,0,0,0,1,3,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,15.43,0,1,1,0,0,0,0,75,1,0,1,0,1,0,69.2,0,1,0,0,0.0,-1.0564100027523158,1.0,0,64.44,C
4108,Chung-Ang University,https://www.cau.ac.kr,South Korea,Asia (East & Southeast),0,1,6,1,0,0,0,0,0,0,1,1,10,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,21.0,0,1,0,1,0,0,0,75,1,0,0,0,0,1,14.3,0,1,0,0,0.0,-0.16846646691081846,681.0,0,64.42,C
4193,Burapha University,https://www.buu.ac.th,Thailand,Asia (East & Southeast),1,1,7,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,21.0,0,1,0,0,0,0,0,90,1,0,1,0,1,1,12.5,0,1,0,0,0.0,-1.6563989682135762,3650.0,1,64.42,C
2105,Erasmus University Rotterdam,https://www.eur.nl,Netherlands,Western & Northern Europe,1,1,3,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,14.5,0,1,0,0,0,1,0,75,1,1,1,1,1,0,100.0,0,1,1,0,0.6931471805599453,-0.17157637202175535,0.0,0,64.41,C
2306,Medical University of Vienna,https://www.meduniwien.ac.at,Switzerland/Austria,Western & Northern Europe,0,1,20,1,1,0,0,0,0,1,0,1,4,0,0,1,0,1,1,7,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,18.62,0,1,0,0,0,0,0,75,1,0,1,1,1,0,0.0,0,1,0,0,0.0,1.2011693217810717,3650.0,1,64.4,C
4111,Sejong University,https://www.sejong.ac.kr,South Korea,Asia (East & Southeast),0,1,6,1,1,0,1,1,1,1,0,1,10,1,0,1,1,1,0,5,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,18.88,0,1,0,0,0,0,0,55,1,0,1,0,1,1,41.9,0,1,0,0,0.0,0.23888390094415074,3650.0,1,64.31,C
2117,Fontys University of Applied Sciences,https://www.fontys.edu,Netherlands,Western & Northern Europe,1,1,5,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,8.32,0,1,1,0,0,0,0,100,1,0,1,1,1,0,25.0,0,1,0,0,0.0,0.28333811686255894,3650.0,1,64.29,C
2160,University College Copenhagen,https://www.kp.dk,Denmark,Western & Northern Europe,1,1,4,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,21.0,0,1,0,0,0,1,0,90,1,0,1,1,1,1,100.0,0,1,0,0,0.0,-0.19364311961688985,5.0,0,64.27,C
4306,Yamagata University,https://www.yamagata-u.ac.jp,Japan,Asia (East & Southeast),1,1,5,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,2,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,21.0,0,1,1,0,0,0,0,75,1,0,1,0,0,0,5.9,0,0,0,0,0.0,-0.4060540706252441,130.0,0,64.23,C
5167,Tribhuvan University,https://www.tribhuvan-university.edu.np,Nepal,South & Central Asia + Oceania,1,1,8,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,2,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,15.43,0,1,1,0,0,0,0,75,1,0,1,0,1,0,42.9,0,1,0,0,0.0,0.9535881031651336,3650.0,1,64.16,C
6047,Autonomous University of Nuevo Leon,https://www.uanl.mx,Mexico,Latin America & Africa,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,5.74,0,1,1,0,0,0,0,75,1,0,1,1,1,1,56.1,0,1,0,0,0.0,-0.8829628024029931,3650.0,1,64.13,C
4307,Kagawa University,https://www.kagawa-u.ac.jp,Japan,Asia (East & Southeast),1,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,21.0,0,1,1,0,0,0,0,90,1,0,0,1,0,0,73.1,0,1,0,0,0.0,-0.23789662813141918,3650.0,1,64.06,C
1026,University of Washington,https://www.washington.edu,United States,North America,0,1,7,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,10.86,0,1,0,0,0,0,0,75,1,0,0,1,0,0,71.4,0,1,1,0,0.0,-0.15955332810261497,3650.0,1,64.06,C
1027,New York University,https://www.nyu.edu,United States,North America,1,1,5,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,19.68,0,1,1,0,1,0,0,90,1,0,0,1,0,0,53.8,0,1,1,0,0.0,-1.1477232236844905,3650.0,1,63.89,C
3149,Technical University of Cluj-Napoca,https://www.utcluj.ro,Romania,Eastern & Southern Europe,1,1,7,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,7.02,0,1,1,0,0,0,0,75,1,0,1,1,1,0,4.2,0,0,0,0,0.0,-1.155325199540252,260.0,0,63.84,C
4049,Shanghai University,https://www.shu.edu.cn,China,Asia (East & Southeast),1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,12.63,0,1,0,0,0,0,0,75,1,2,1,0,0,0,0.0,0,1,0,0,1.0986122886681098,0.6424216298881624,3650.0,1,63.82,C
3096,University of Bialystok,https://www.uwb.edu.pl,Poland,Eastern & Southern Europe,1,1,20,0,0,0,0,0,0,0,1,1,10,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,21.0,0,1,1,0,0,0,0,75,1,59,1,1,1,0,100.0,0,1,1,0,4.0943445622221,-0.8796347785452299,113.0,0,63.76,C
3195,Technical University of Kosice,https://www.tuke.sk,Bulgaria & Slovakia,Eastern & Southern Europe,1,1,2,0,1,0,0,0,0,0,0,1,10,0,1,1,0,1,0,2,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,21.0,0,1,0,1,0,0,0,90,1,0,1,1,1,1,100.0,0,1,1,0,0.0,-0.831984582323868,14.0,0,63.7,C
1149,Grinnell College,https://www.grinnell.edu,United States,North America,1,1,5,1,0,0,0,0,0,0,1,1,4,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,12.63,0,1,1,0,0,0,0,90,1,0,1,1,1,1,88.9,0,1,1,0,0.0,-0.3895048132380202,3650.0,1,63.69,C
2154,Aalborg University,https://www.en.aau.dk,Denmark,Western & Northern Europe,0,1,5,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,6,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1,15.77,0,1,0,0,0,0,0,90,1,0,1,1,1,1,8.7,0,1,1,0,0.0,0.851253752772508,0.0,0,63.67,C
2081,Aix-Marseille University,https://www.univ-amu.fr,France,Western & Northern Europe,1,1,2,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,16.88,0,0,1,0,0,0,0,100,1,0,1,1,1,0,24.0,0,1,1,0,0.0,-0.35756753032360444,0.0,0,63.62,C
2002,University of Cambridge,https://www.cam.ac.uk,United Kingdom,Western & Northern Europe,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,15.43,0,1,0,0,0,0,0,75,1,0,1,1,1,1,72.7,0,1,1,0,0.0,-1.2758837187057468,3650.0,1,63.58,C
3159,Ivan Franko National University of Lviv,https://www.lnu.edu.ua,Ukraine,Eastern & Southern Europe,0,1,7,1,1,0,0,1,0,0,1,1,6,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,11.29,0,1,0,0,0,0,0,75,1,0,0,0,1,1,0.0,1,1,1,0,0.0,-0.6120054809711148,686.0,0,63.44,C
1115,Rensselaer Polytechnic Institute,https://www.rpi.edu,United States,North America,1,1,4,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,15.43,0,1,1,0,0,0,1,75,1,0,1,0,1,1,100.0,0,1,1,0,0.0,-1.3756030738186757,3650.0,1,63.38,C
1303,Toronto Metropolitan University,https://www.torontomu.ca,Canada,North America,1,1,8,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,21.0,0,1,0,0,0,0,0,90,1,0,1,1,1,0,85.7,0,1,1,0,0.0,3.4875600915449563,3650.0,1,63.3,C
3017,University of Catania,https://www.unict.it,Italy,Eastern & Southern Europe,1,1,2,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,17.57,0,1,1,0,0,0,0,75,1,0,1,1,1,0,85.7,0,1,0,0,0.0,-0.8889498544982781,284.0,0,63.22,C
1144,Trinity College,https://www.trincoll.edu,United States,North America,0,1,3,1,0,0,0,0,0,0,0,1,6,1,1,1,0,1,1,19,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,21.0,0,1,0,0,0,0,0,100,1,0,1,1,1,1,55.6,0,1,0,0,0.0,-0.08704610305991976,0.0,0,63.17,C
4069,Tokyo Medical and Dental University,https://www.tmd.ac.jp,Japan,Asia (East & Southeast),1,1,4,1,0,0,1,1,0,0,1,1,6,1,1,1,0,1,0,20,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,15.91,0,1,1,0,0,0,0,75,1,0,1,0,1,0,2.6,0,1,0,0,0.0,-1.310251488139772,662.0,0,63.1,C
1140,Bowdoin College,https://www.bowdoin.edu,United States,North America,1,1,8,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,21.0,0,1,0,0,0,0,0,75,1,0,1,1,1,1,90.9,0,1,1,0,0.0,-0.2542270476583629,3650.0,1,62.74,C
2184,University of Innsbruck,https://www.uibk.ac.at,Switzerland/Austria,Western & Northern Europe,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,13.2,0,0,1,1,0,1,0,100,1,0,1,0,1,0,17.6,0,1,1,0,0.0,-0.12089560007249014,3650.0,1,62.74,C
3097,Cardinal Stefan Wyszynski University,https://www.uksw.edu.pl,Poland,Eastern & Southern Europe,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,15.13,0,1,1,0,0,0,0,90,1,0,1,0,1,0,21.2,0,1,0,0,0.0,2.5999043620703044,116.0,0,62.55,C
